1.2,-1.2,0.6,772.4
-1.5,2.22044604925e-16,-0.3,522.5
0.6,2.22044604925e-16,-1.5,239.12
-0.6,0.6,0.6,14.24
-0.3,-0.6,-0.9,210.62
2.22044604925e-16,0.9,0.9,82.82
1.5,-0.6,1.2,885.62
-0.6,1.2,-1.2,770.12
-1.2,-0.6,-0.3,467.12
0.3,0.3,0.3,9.8
0.9,-1.2,-1.2,1105.82
-1.2,0.9,0.3,60.02
0.9,-0.3,-0.9,222.92
0.6,1.2,1.2,76.52
-0.6,-0.3,0.9,113.42
-1.2,1.2,-0.6,426.8
-0.3,2.22044604925e-16,1.5,228.5
-0.3,-1.2,1.2,178.7
0.9,0.6,-0.9,163.34
-0.6,2.22044604925e-16,2.22044604925e-16,16.52
0.9,2.22044604925e-16,1.5,291.62
0.6,0.9,-0.6,228.14
0.9,0.9,0.9,1.64
0.6,-1.2,1.5,248.72
-0.6,-1.5,-1.2,1545.02
-1.2,2.22044604925e-16,1.5,438.2
-1.2,1.5,-1.5,1411.7
-0.3,0.6,1.5,157.82
-0.9,-1.5,1.2,653.72
2.22044604925e-16,0.9,0.6,86.42
0.9,-0.6,-0.9,360.14
0.3,0.3,1.5,204.2
-1.2,1.5,1.2,115.7
-1.5,-1.5,0.9,1601.0
0.6,0.9,-0.9,321.74
-0.9,-0.3,-0.9,226.52
-0.3,-1.2,-1.2,869.9
-1.5,0.6,1.5,408.62
0.9,-0.6,-0.3,244.94
-0.9,1.2,-0.9,566.42
-1.5,-0.3,1.5,857.0
2.22044604925e-16,0.3,1.5,209.3
-1.2,0.3,-0.6,182.9
2.22044604925e-16,-1.5,-0.9,1224.5
1.2,-1.5,0.6,1142.9
-0.6,1.2,-0.3,375.92
0.9,1.5,-0.3,698.12
1.5,1.5,-0.9,1049.0
-0.9,1.2,1.5,19.22
0.3,-0.3,0.3,21.8
-0.3,0.3,2.22044604925e-16,7.4
-1.2,1.2,0.3,140.6
2.22044604925e-16,0.3,-0.9,108.5
-1.2,0.9,0.6,38.42
-1.2,1.5,-0.9,997.7
0.6,-0.9,-0.3,285.74
0.9,0.6,-1.2,247.94
1.5,-0.6,2.22044604925e-16,828.02
-0.3,-0.6,0.6,57.62
0.3,0.3,-1.2,171.8
0.9,-1.5,1.2,650.12
-0.3,0.9,1.5,114.92
-0.3,0.9,0.6,71.72
-1.2,0.6,2.22044604925e-16,88.52
1.5,-1.5,0.3,1793.0
0.6,-1.5,-1.5,1758.62
-0.3,-0.3,-0.6,66.2
0.9,-0.3,0.9,190.52
-0.6,0.9,1.2,46.94
1.2,-1.2,-1.5,1566.2
-0.9,-1.2,-1.5,1276.82
-0.6,-0.6,2.22044604925e-16,110.24
-0.9,2.22044604925e-16,1.2,214.22
2.22044604925e-16,0.6,0.3,37.52
2.22044604925e-16,-0.9,1.5,133.22
-0.6,1.2,0.3,203.12
0.3,2.22044604925e-16,1.2,146.3
0.3,-1.5,2.22044604925e-16,765.8
0.6,-1.2,-1.5,1112.72
2.22044604925e-16,0.6,-0.3,80.72
0.6,-0.3,1.2,168.62
0.6,0.3,0.3,5.42
0.3,0.3,-0.9,103.4
-0.9,-0.6,0.3,205.34
-1.2,-0.9,-0.3,679.22
-0.6,0.9,0.3,57.74
0.3,1.2,-1.5,988.1
1.5,0.9,1.5,230.12
0.6,1.2,-0.3,373.52
-0.3,1.5,0.6,473.0
-1.2,-0.9,-0.9,848.42
2.22044604925e-16,-0.9,0.6,90.02
-0.6,2.22044604925e-16,0.6,52.52
0.9,-0.9,-0.3,419.24
0.3,-1.2,-0.9,719.3
0.3,2.22044604925e-16,-1.5,227.3
-0.6,-0.6,-1.2,340.64
-1.2,-0.9,-1.2,960.02
-0.9,1.5,-0.9,1043.72
-0.3,-0.6,-1.5,397.82
-1.2,1.5,-0.6,817.7
1.2,-1.2,0.9,731.0
0.6,-1.5,0.6,624.62
0.3,-0.3,-1.2,183.8
0.3,-1.2,-1.2,868.7
-1.2,-1.2,-1.2,1403.6
0.3,1.5,1.2,309.8
-0.9,0.6,-0.3,51.74
0.3,0.9,0.9,66.92
-0.6,-0.9,0.6,169.34
1.5,-1.5,-1.5,2819.0
-0.3,0.6,0.6,33.62
-0.3,0.6,-0.3,71.42
0.3,0.6,-1.5,372.62
-0.6,1.5,-0.3,783.02
-1.5,-0.9,-0.9,1294.52
0.3,-1.5,-1.2,1449.8
-0.6,-1.5,1.2,465.02
-1.2,-1.2,-1.5,1571.0
-0.3,2.22044604925e-16,0.3,12.5
1.2,1.5,0.9,182.9
-0.6,-1.2,2.22044604925e-16,458.12
2.22044604925e-16,1.2,0.6,215.6
1.2,-1.2,-0.6,1118.0
1.2,-1.5,0.9,1052.9
2.22044604925e-16,1.2,-1.2,842.0
-1.2,1.2,0.6,81.2
0.9,0.3,2.22044604925e-16,27.32
-0.9,-0.9,-1.2,703.64
1.5,-0.9,0.3,1022.12
0.6,-0.6,-1.2,338.24
-1.2,1.5,2.22044604925e-16,511.7
0.3,0.9,-0.6,264.92
0.6,-1.5,1.2,462.62
-1.5,2.22044604925e-16,-0.9,594.5
0.9,2.22044604925e-16,-0.9,147.62
0.6,2.22044604925e-16,-1.2,158.12
-0.6,-1.2,0.9,279.92
-0.6,-1.5,-0.6,1167.02
0.9,1.5,-0.9,1040.12
0.3,0.6,2.22044604925e-16,39.62
-0.3,-1.5,-1.5,1667.0
-0.3,1.2,1.5,125.3
-1.2,0.3,-1.5,388.1
2.22044604925e-16,2.22044604925e-16,0.6,38.0
0.9,0.3,1.5,225.32
-1.5,-0.6,-0.3,864.62
0.6,0.6,1.5,136.04
-0.3,-0.6,0.3,52.22
0.3,-0.9,2.22044604925e-16,167.72
-0.6,2.22044604925e-16,-0.9,97.52
-0.9,1.5,1.2,161.72
0.9,-0.6,0.9,230.54
1.5,-0.9,0.9,996.92
0.6,-1.2,-0.3,551.12
-0.9,1.5,-1.2,1241.72
0.3,0.9,1.2,81.32
-0.3,-1.2,-0.3,475.7
-1.2,0.9,1.2,49.22
-1.2,0.3,1.5,334.1
0.9,0.3,0.6,52.52
0.3,-0.6,0.6,56.42
1.5,0.9,-1.2,586.52
0.3,0.9,0.3,92.12
1.2,-1.2,-0.9,1249.4
-0.9,-0.3,2.22044604925e-16,129.32
0.6,-0.9,-0.9,454.94
0.9,2.22044604925e-16,-0.3,75.62
-0.6,-0.3,0.6,73.82
0.6,1.2,1.5,71.12
1.2,0.9,-1.2,433.22
1.5,2.22044604925e-16,-0.6,543.5
0.3,1.5,0.3,579.8
-0.6,0.6,0.3,8.84
0.9,0.9,-0.6,199.64
1.5,0.3,0.3,385.4
-1.2,0.3,2.22044604925e-16,136.1
0.6,0.6,1.2,76.64
0.3,0.9,0.6,70.52
-0.6,-1.5,-0.9,1347.02
0.9,0.6,2.22044604925e-16,17.54
-0.9,-1.5,2.22044604925e-16,1049.72
2.22044604925e-16,0.3,2.22044604925e-16,11.3
0.9,-0.3,-1.2,291.32
0.3,-0.3,1.5,216.2
-0.3,1.5,0.9,383.0
1.5,-0.3,-1.5,905.0
0.6,0.3,-0.9,99.02
-1.5,0.9,-0.3,311.72
0.6,2.22044604925e-16,0.6,50.12
1.5,2.22044604925e-16,1.2,651.5
2.22044604925e-16,-0.3,1.2,134.9
-0.6,0.6,-0.3,52.04
2.22044604925e-16,-1.5,-1.5,1638.5
-0.9,1.2,-1.2,715.82
1.5,0.6,-0.9,431.42
-0.3,-0.3,-1.5,271.4
-1.2,-1.2,0.9,735.8
-0.6,-0.9,1.5,212.54
0.6,-1.5,-0.9,1344.62
-0.9,2.22044604925e-16,1.5,295.22
-0.6,0.3,-1.5,256.22
-1.2,-1.2,-0.3,1009.4
0.6,1.5,1.2,240.62
0.6,0.6,2.22044604925e-16,19.04
2.22044604925e-16,-0.6,-1.5,385.52
-1.5,2.22044604925e-16,0.9,594.5
0.3,-1.5,-1.5,1665.8
-0.6,-0.9,-0.3,288.14
-1.5,-0.3,-0.3,673.4
1.2,0.6,-0.6,162.92
1.5,1.2,-1.2,807.5
-1.5,-1.5,0.3,1799.0
-0.3,0.9,2.22044604925e-16,132.92
-0.3,-0.9,0.9,104.12
-0.3,1.2,-1.2,821.9
-1.5,1.2,0.6,187.1
-0.6,0.3,1.5,202.22
2.22044604925e-16,0.6,0.6,42.92
-1.2,-0.3,-0.3,324.5
1.2,1.5,-0.9,992.9
0.3,1.2,0.6,194.3
1.5,-0.3,1.2,775.4
-0.3,1.2,-0.6,541.1
2.22044604925e-16,0.3,0.3,14.9
-0.9,0.6,-1.5,354.14
2.22044604925e-16,1.2,0.3,275.0
-0.3,-0.6,1.2,122.42
0.6,-1.2,1.2,254.12
0.9,0.9,-0.9,293.24
-0.3,1.5,-1.2,1391.0
-0.6,0.6,0.9,37.64
-0.3,0.6,-1.5,373.82
-1.2,0.9,-1.2,438.02
-0.6,0.9,-1.5,565.34
0.3,2.22044604925e-16,0.9,83.3
-1.5,-1.2,-0.3,1504.1
-1.5,0.3,-0.3,402.2
0.6,-0.6,2.22044604925e-16,107.84
-0.6,2.22044604925e-16,-0.3,25.52
0.9,0.9,0.6,5.24
0.3,-0.9,0.9,102.92
-0.6,0.9,0.6,36.14
1.2,-0.9,0.6,555.62
2.22044604925e-16,0.9,-0.3,205.22
1.2,1.2,-0.3,308.6
0.9,-0.6,-0.6,293.54
-0.6,0.9,-0.6,230.54
0.3,-0.3,2.22044604925e-16,18.2
0.9,1.5,0.3,428.12
-0.6,0.3,-0.6,51.02
-0.9,1.5,-1.5,1457.72
0.3,2.22044604925e-16,0.3,11.3
2.22044604925e-16,-0.3,0.3,16.1
-1.5,0.3,1.5,585.8
0.9,-0.9,-1.2,700.04
-1.5,1.2,2.22044604925e-16,323.9
-0.9,2.22044604925e-16,2.22044604925e-16,70.22
2.22044604925e-16,-0.3,2.22044604925e-16,12.5
0.3,-0.6,-0.9,209.42
-1.5,0.9,0.6,192.92
-0.6,-0.6,-0.6,189.44
-1.2,2.22044604925e-16,0.3,222.2
-1.5,-1.5,-1.2,2609.0
-0.6,-0.3,-1.5,300.62
-1.5,-1.5,-0.9,2411.0
1.2,-1.2,1.2,707.6
-0.9,0.6,-1.2,251.54
0.9,-0.9,0.9,296.84
0.3,-1.2,-1.5,1036.1
1.2,-0.6,-0.6,510.92
0.9,0.6,1.5,134.54
1.5,-1.2,0.9,1224.5
2.22044604925e-16,2.22044604925e-16,-0.3,11.0
-0.9,-1.5,0.6,815.72
0.6,0.9,0.3,55.34
0.6,1.5,0.6,402.62
-0.6,0.6,2.22044604925e-16,21.44
-0.3,0.3,0.9,72.2
0.6,-1.5,-1.2,1542.62
-0.3,0.9,-0.9,359.72
0.9,0.3,-0.3,41.72
-0.6,-1.2,1.5,251.12
-1.2,0.3,-1.2,301.7
-1.5,0.9,-0.6,387.32
2.22044604925e-16,0.3,0.9,76.1
0.9,-0.6,2.22044604925e-16,214.34
-1.2,-0.3,0.3,313.7
1.2,0.6,1.2,141.32
2.22044604925e-16,-0.9,-0.9,378.02
0.3,-1.5,1.2,369.8
0.9,1.2,-0.9,562.82
1.2,2.22044604925e-16,0.9,289.4
-0.6,0.3,2.22044604925e-16,4.22
1.5,1.5,-1.5,1463.0
1.5,-1.2,-1.5,2059.7
-1.5,1.5,-1.5,1469.0
-0.9,-1.2,-0.6,828.62
2.22044604925e-16,-0.3,-0.6,59.3
-0.9,-0.9,-0.9,592.04
-1.5,1.5,-0.3,713.0
0.6,-0.3,-0.6,93.02
1.2,-1.2,-0.3,1004.6
-1.5,-0.9,-0.6,1200.92
0.9,0.3,-0.9,124.52
-1.2,1.2,-0.3,313.4
-0.9,0.3,-0.9,128.12
1.5,1.5,-1.2,1247.0
1.5,-1.5,1.5,1469.0
0.6,-0.6,1.5,224.84
1.5,-0.3,1.5,851.0
-0.9,0.9,-1.5,538.04
-0.9,-1.5,1.5,599.72
-0.9,0.3,0.6,56.12
0.9,0.3,0.3,30.92
0.9,0.3,0.9,92.12
-1.5,0.9,1.5,236.12
0.6,-0.6,0.6,100.64
-1.5,1.5,-0.9,1055.0
1.5,-0.9,2.22044604925e-16,1061.72
2.22044604925e-16,-0.3,-0.9,109.7
1.5,0.3,0.9,446.6
2.22044604925e-16,1.5,0.6,498.5
0.6,1.2,-1.5,935.12
0.3,-1.5,0.3,639.8
-0.9,1.2,-0.6,435.02
1.5,2.22044604925e-16,0.9,588.5
-0.9,-0.3,-0.3,143.72
2.22044604925e-16,-1.5,-1.2,1422.5
-0.3,-0.3,0.9,84.2
-0.3,1.5,-0.9,1193.0
-0.3,0.3,1.5,205.4
-0.3,0.3,-0.9,104.6
-0.3,1.5,-1.5,1607.0
-0.3,0.6,-0.6,120.02
-0.9,1.2,0.9,48.02
-0.3,0.9,1.2,82.52
2.22044604925e-16,0.9,-1.5,615.62
-0.9,-1.5,0.3,923.72
-1.5,1.2,-0.3,419.3
1.2,-0.6,-1.5,764.72
2.22044604925e-16,-0.3,-1.5,264.5
-0.9,0.3,0.3,34.52
-0.9,-0.3,0.6,154.52
-0.9,-0.9,0.6,304.04
-1.5,1.2,-1.5,980.9
2.22044604925e-16,1.2,-0.9,692.6
1.5,-0.6,0.9,844.22
1.2,-0.3,-1.5,557.3
-0.3,0.6,-0.9,186.62
0.6,1.5,-0.9,1122.62
0.9,-1.2,1.5,409.22
-1.5,0.3,2.22044604925e-16,387.8
-0.6,-0.9,2.22044604925e-16,230.54
1.2,-0.9,0.9,552.02
-1.2,-1.5,-1.5,2281.7
-1.2,0.3,-0.9,233.3
-0.9,1.5,-0.6,863.72
1.5,-1.2,1.5,1195.7
1.5,0.6,0.6,278.42
-0.6,-0.6,-1.5,443.24
0.6,0.3,1.2,124.22
-1.5,2.22044604925e-16,-1.5,738.5
1.5,1.5,2.22044604925e-16,563.0
-1.2,0.6,-1.2,318.92
2.22044604925e-16,0.3,-1.2,176.9
1.2,0.9,-0.9,321.62
1.5,1.5,-0.3,707.0
1.2,1.2,-1.5,870.2
-1.5,1.5,2.22044604925e-16,569.0
0.3,-1.2,0.3,301.7
0.3,0.6,0.9,55.82
-1.5,-0.6,2.22044604925e-16,834.02
1.2,0.3,0.9,196.1
0.6,-0.9,-1.2,566.54
-1.2,0.9,-1.5,567.62
0.9,-1.2,0.6,479.42
-0.3,1.2,-0.9,672.5
-0.3,0.6,-1.2,271.22
2.22044604925e-16,0.6,1.2,107.72
-0.9,1.2,-1.5,883.22
0.9,1.5,0.9,230.12
0.3,-0.6,0.9,79.82
1.5,-0.6,0.6,820.82
1.5,0.6,1.2,343.22
0.9,0.6,0.6,10.34
-0.9,1.5,-0.3,701.72
-1.5,-0.6,-1.5,1167.02
-1.2,2.22044604925e-16,0.9,294.2
-1.5,-1.2,0.3,1331.3
0.3,-0.3,0.6,43.4
0.9,1.5,1.5,104.12
-1.5,-0.6,0.3,821.42
0.6,0.9,-0.3,152.54
-1.5,1.2,1.2,122.3
-0.3,0.6,1.2,98.42
0.6,-0.3,-1.5,298.22
2.22044604925e-16,2.22044604925e-16,1.2,146.0
-1.5,-0.9,1.2,1017.32
-0.9,-0.6,-0.3,248.54
-1.5,1.2,1.5,116.9
-1.5,-0.3,-0.6,705.8
-0.6,-0.6,0.3,97.64
0.3,1.5,-0.3,849.8
-1.2,0.6,-1.5,421.52
0.6,-0.3,0.6,71.42
0.3,-1.5,-0.9,1251.8
0.6,1.2,-0.9,618.32
1.2,0.3,0.3,134.9
1.5,-1.2,1.2,1201.1
1.2,2.22044604925e-16,1.2,352.4
2.22044604925e-16,-1.2,0.3,279.8
1.2,-0.9,-0.9,843.62
1.5,-0.9,1.2,1011.32
-1.2,-1.5,0.9,1057.7
0.9,-1.2,-0.3,711.62
0.6,-0.3,-1.2,211.82
-0.3,-0.9,-1.2,507.32
-1.5,0.3,1.2,510.2
-0.9,-0.3,0.3,132.92
2.22044604925e-16,1.5,1.2,336.5
1.2,-1.5,2.22044604925e-16,1376.9
-0.9,-1.2,1.5,412.82
-1.2,-0.6,0.9,452.72
0.3,-0.9,1.5,149.72
1.2,0.3,-1.5,383.3
0.9,-0.6,1.5,331.34
-1.5,0.6,-0.6,370.82
0.6,0.6,-0.6,98.24
1.2,0.9,1.2,44.42
1.5,-1.2,-0.3,1498.1
-1.5,-0.6,1.2,891.62
-0.6,0.3,1.2,126.62
1.2,1.2,0.3,135.8
0.9,-0.9,0.6,300.44
-0.6,-0.6,-0.9,256.04
1.2,-0.3,1.2,427.7
-1.2,-1.2,0.3,836.6
2.22044604925e-16,-0.6,-0.6,131.72
0.9,2.22044604925e-16,-0.6,102.62
-1.2,-0.6,-0.9,582.32
-1.2,-0.9,1.2,571.22
-0.3,-1.2,-0.9,720.5
-1.5,-0.9,0.3,1028.12
-1.2,1.2,-1.2,707.6
0.9,-0.9,-1.5,829.64
0.3,1.5,-1.2,1389.8
-0.3,1.2,2.22044604925e-16,332.3
2.22044604925e-16,0.9,2.22044604925e-16,147.62
0.3,1.5,-0.6,1011.8
-0.3,1.2,-1.5,989.3
1.2,-1.5,-0.9,1862.9
0.6,-1.2,2.22044604925e-16,455.72
2.22044604925e-16,-1.2,0.6,220.4
1.5,-0.6,-0.3,858.62
0.6,0.9,-1.2,433.34
0.6,0.9,0.6,33.74
-1.5,-1.2,1.5,1201.7
-0.3,-1.5,-1.2,1451.0
-1.5,-1.5,0.6,1691.0
0.3,1.2,2.22044604925e-16,331.1
1.5,1.2,0.3,240.5
0.6,1.5,-0.3,780.62
1.2,-1.5,-1.2,2060.9
2.22044604925e-16,0.9,-1.2,486.02
-1.5,2.22044604925e-16,0.6,549.5
-1.2,-0.9,-1.5,1089.62
0.6,-1.2,-0.9,795.92
0.6,2.22044604925e-16,2.22044604925e-16,14.12
-1.2,2.22044604925e-16,-1.2,357.2
-0.9,-1.2,0.3,542.42
0.3,-0.9,0.3,128.12
-1.5,-0.3,-1.2,824.6
0.9,1.2,-1.5,879.62
-0.3,1.5,-0.3,851.0
-1.2,2.22044604925e-16,-0.3,222.2
-0.9,0.3,-0.6,77.72
1.5,1.2,-1.5,974.9
1.2,-0.3,1.5,503.3
0.6,-0.3,2.22044604925e-16,46.22
1.2,0.3,-0.9,228.5
-1.2,-1.2,-0.9,1254.2
-1.2,2.22044604925e-16,0.6,249.2
1.5,0.6,0.9,301.82
1.5,-1.2,0.6,1265.9
1.5,-1.5,1.2,1523.0
0.3,0.6,-1.2,270.02
-0.3,2.22044604925e-16,-0.3,12.5
0.9,-1.2,-0.6,825.02
0.3,-1.5,0.9,441.8
1.2,-0.6,-0.3,462.32
0.6,0.9,1.5,76.94
2.22044604925e-16,-1.5,1.2,342.5
0.6,-0.6,-0.6,187.04
2.22044604925e-16,0.6,-0.6,129.32
-0.6,-0.9,0.3,190.94
1.5,0.9,0.6,186.92
0.9,2.22044604925e-16,0.6,102.62
-0.6,-0.6,0.9,126.44
-1.2,-0.6,-1.5,769.52
0.9,-0.6,0.6,207.14
-0.6,-1.2,0.6,321.32
-1.5,-1.5,-0.3,2069.0
2.22044604925e-16,-0.6,-1.2,282.92
-0.6,0.9,1.5,79.34
-0.9,0.6,2.22044604925e-16,21.14
-0.9,-0.6,-0.9,363.74
2.22044604925e-16,1.5,-1.5,1632.5
2.22044604925e-16,0.6,-0.9,195.92
0.9,-1.2,1.2,414.62
-0.9,-1.2,-0.3,715.22
-0.3,0.3,0.6,32.6
-0.9,1.2,-0.3,321.62
-0.9,-1.5,-0.6,1355.72
-0.9,0.9,-0.6,203.24
1.2,-0.3,-0.6,352.1
1.5,0.9,-0.9,474.92
-0.3,1.5,1.2,311.0
-1.2,-0.3,0.9,374.9
0.9,1.2,0.3,145.22
-0.6,0.6,-0.9,167.24
0.6,-1.5,2.22044604925e-16,858.62
-1.2,-0.6,1.2,494.12
0.9,1.2,1.5,15.62
2.22044604925e-16,-1.5,1.5,288.5
1.5,-0.6,-0.9,973.82
-1.5,1.2,-0.9,664.1
-1.2,-1.5,0.6,1147.7
-1.2,-1.2,0.6,777.2
0.3,2.22044604925e-16,0.6,38.3
-0.6,-0.9,-0.9,457.34
-0.6,0.6,1.5,138.44
0.6,0.3,2.22044604925e-16,1.82
1.5,1.2,2.22044604925e-16,317.9
-0.9,-0.6,-1.5,550.94
-1.5,-1.5,1.2,1529.0
0.9,1.5,-0.6,860.12
-0.6,1.5,1.2,243.02
0.9,-0.3,-1.5,377.72
1.5,1.5,0.9,239.0
-0.6,1.5,2.22044604925e-16,639.02
