-1.2,0.6,-0.3,-1.2,2.22044604925e-16,1.5,725.42
-1.2,0.3,0.6,-0.9,2.22044604925e-16,-1.2,534.44
-0.6,0.3,-1.2,0.3,1.5,-0.9,1496.42
2.22044604925e-16,0.9,-1.5,-1.5,2.22044604925e-16,2.22044604925e-16,2541.62
-0.6,0.3,2.22044604925e-16,2.22044604925e-16,-0.6,0.9,73.94
2.22044604925e-16,0.6,0.3,2.22044604925e-16,-1.2,0.3,318.62
-1.2,-0.6,1.2,-0.9,-0.6,-0.3,1290.26
2.22044604925e-16,0.9,-0.9,-0.9,-1.5,1.2,1324.16
-0.9,2.22044604925e-16,1.5,1.5,-0.6,1.5,1296.74
-0.6,-0.9,-1.2,0.3,-1.2,-0.6,1291.64
-1.5,0.3,1.5,1.2,0.9,2.22044604925e-16,791.12
-0.9,-0.6,0.3,0.9,0.6,-0.6,368.18
-0.9,2.22044604925e-16,1.5,-0.6,-0.6,-0.6,1297.16
-1.2,0.6,0.9,-0.9,1.2,1.2,421.76
-0.9,0.6,1.2,-0.6,0.6,-1.2,746.78
0.9,1.2,1.5,-1.2,-1.5,-0.9,3073.82
1.2,-1.2,-0.3,-0.9,-0.3,2.22044604925e-16,1233.62
-1.2,-1.2,-1.2,0.3,1.5,1.5,1794.2
0.9,1.2,-0.9,-0.3,0.9,0.3,782.96
-1.5,-1.2,1.5,-0.6,0.6,0.6,2028.44
2.22044604925e-16,1.5,-1.5,0.6,-0.9,2.22044604925e-16,2139.14
-1.5,-0.9,-0.9,-0.3,-0.9,-0.6,1723.46
0.9,0.9,-1.5,-0.6,-1.5,1.5,1763.96
-0.6,0.3,1.2,0.9,0.6,0.9,189.56
-0.9,-0.9,2.22044604925e-16,1.2,0.3,0.6,666.74
2.22044604925e-16,0.3,-1.2,-0.9,-0.9,-1.5,1562.54
0.3,1.5,2.22044604925e-16,-1.5,-0.9,0.3,1959.92
2.22044604925e-16,-0.9,-0.6,-0.9,-1.2,-0.3,1160.96
-0.9,1.2,0.3,-0.6,1.5,0.9,511.94
-0.6,2.22044604925e-16,-0.3,-0.6,1.2,-0.6,564.14
0.9,-1.5,-0.6,2.22044604925e-16,-1.2,-0.9,2065.04
0.9,-0.3,1.5,-1.5,-0.6,2.22044604925e-16,2564.24
1.5,-1.2,0.9,-0.3,2.22044604925e-16,-1.2,1495.22
-1.2,-0.3,-1.5,0.3,-0.9,1.5,1098.32
-0.3,-0.9,-1.5,1.2,-0.9,0.3,1330.64
0.9,2.22044604925e-16,-1.2,-1.2,-0.6,-0.6,1428.14
0.3,0.6,-1.5,-1.2,0.3,-0.6,1752.02
-1.5,-0.3,-0.6,2.22044604925e-16,-1.2,1.2,876.92
-0.6,1.5,0.3,-0.9,-0.9,0.6,915.56
0.3,-0.6,-1.5,2.22044604925e-16,-0.9,2.22044604925e-16,1060.34
-0.6,0.9,2.22044604925e-16,-0.6,-0.6,0.6,237.38
1.5,-0.6,-0.3,-0.9,-0.9,-0.9,1550.36
0.6,-0.6,-0.9,-1.5,1.2,1.2,913.16
2.22044604925e-16,1.5,-0.6,0.3,-0.6,-1.2,1335.44
-1.2,-0.9,0.6,0.3,-0.6,0.6,617.36
2.22044604925e-16,0.9,0.6,-0.9,1.5,0.6,569.06
-0.9,-1.5,1.2,-0.6,1.2,-0.3,1445.84
-1.2,1.2,1.2,0.9,2.22044604925e-16,-1.2,256.22
-0.6,0.3,0.6,-0.9,-1.5,-1.2,1922.06
-0.9,-1.5,-0.6,1.2,2.22044604925e-16,0.9,1718.24
-0.6,-0.6,-0.6,0.6,-0.9,2.22044604925e-16,425.9
-0.3,-1.2,0.3,-1.5,0.9,0.6,749.12
-0.3,-0.9,-1.5,0.6,1.5,0.9,1228.04
0.6,0.9,2.22044604925e-16,1.5,-1.2,-0.9,2063.84
-0.3,-1.5,0.6,1.2,0.6,-1.2,917.84
-0.6,-0.6,0.6,1.5,2.22044604925e-16,0.6,776.66
-0.3,-1.2,1.5,1.5,-0.9,-0.6,1424.72
-0.6,-0.3,0.3,-1.2,-1.5,-1.2,2284.82
2.22044604925e-16,-0.9,0.9,-0.6,-0.6,0.3,382.88
0.3,-0.3,0.9,-0.6,-0.3,0.3,334.04
-0.9,0.3,-1.2,0.6,0.6,-1.2,521.36
0.3,0.3,0.9,2.22044604925e-16,-1.5,1.5,425.12
1.2,-0.6,-1.5,-1.5,0.9,2.22044604925e-16,2431.34
0.6,1.2,-0.9,0.6,-1.2,-0.3,1177.46
-0.3,2.22044604925e-16,-1.2,2.22044604925e-16,-0.9,2.22044604925e-16,510.92
1.5,0.9,-0.6,-0.9,0.3,1.2,695.96
2.22044604925e-16,-1.2,1.2,2.22044604925e-16,-0.3,-0.9,472.7
0.9,-1.2,2.22044604925e-16,-1.5,0.6,0.6,1126.64
-0.6,0.9,0.9,-0.9,-1.5,-0.6,1680.68
-1.2,1.5,0.3,-0.6,0.6,1.5,572.24
-0.6,-1.2,0.9,-0.3,2.22044604925e-16,1.5,631.64
1.5,0.3,-0.6,1.2,0.9,2.22044604925e-16,596.54
0.3,2.22044604925e-16,0.6,2.22044604925e-16,1.5,-1.5,1683.92
0.9,-0.9,-0.3,1.5,0.3,2.22044604925e-16,1001.54
1.2,-0.9,-1.2,1.5,-0.3,0.3,1617.02
0.6,2.22044604925e-16,0.9,0.3,0.6,-1.2,391.16
-0.6,0.9,0.9,0.9,2.22044604925e-16,1.2,243.98
-0.6,0.3,-1.2,0.9,-1.2,-1.2,1309.64
-0.3,1.2,-0.6,-0.9,2.22044604925e-16,-0.6,808.64
-0.9,-0.9,1.5,0.3,-1.2,-0.9,1447.04
-0.3,-0.9,0.3,1.5,-1.5,2.22044604925e-16,2247.62
-1.5,0.3,1.2,0.6,2.22044604925e-16,0.9,675.92
1.5,-0.9,2.22044604925e-16,0.6,-1.2,-0.3,1649.84
-1.2,-0.6,1.5,0.3,2.22044604925e-16,-1.5,1161.32
-1.5,1.2,-0.9,2.22044604925e-16,-0.9,0.3,844.94
-0.6,0.3,0.3,1.5,-1.5,0.3,2000.12
-0.6,1.2,0.9,-0.3,0.6,-0.9,412.16
1.5,-1.2,-0.3,-0.3,0.9,-1.5,2115.92
1.2,-1.2,0.9,-0.6,0.3,-0.6,980.84
1.5,2.22044604925e-16,0.3,2.22044604925e-16,-0.3,0.9,595.1
0.3,-0.6,-1.5,0.3,1.5,1.2,1092.92
-1.5,2.22044604925e-16,-0.6,1.5,-0.9,0.3,1704.14
0.6,2.22044604925e-16,0.3,0.9,-0.9,-0.3,508.46
0.6,1.5,-0.9,2.22044604925e-16,-0.6,2.22044604925e-16,1244.36
-0.3,-0.9,1.5,0.3,0.6,1.5,688.04
-1.5,2.22044604925e-16,1.2,0.3,-1.2,1.5,959.6
-1.2,-0.9,0.9,0.9,1.2,0.3,702.86
-0.3,1.2,-1.2,-0.6,0.9,-1.2,1678.64
0.6,0.6,-0.9,1.2,-0.6,-0.9,761.18
0.6,-0.3,0.6,2.22044604925e-16,0.6,1.5,251.66
-0.9,-1.5,1.2,1.2,0.3,0.9,855.62
1.5,1.2,0.3,1.2,2.22044604925e-16,0.3,581.6
-1.2,1.2,-1.2,1.2,0.6,-0.9,947.72
-1.2,-0.3,0.9,-0.3,-0.6,-0.9,708.74
1.5,1.5,2.22044604925e-16,-0.6,-1.2,-0.3,1153.52
1.2,0.6,1.5,-1.5,1.5,-0.3,2320.22
-0.3,-0.9,-0.3,-0.6,0.3,-1.5,532.04
-1.2,-0.6,1.2,-1.5,-1.5,-0.6,3589.52
1.2,2.22044604925e-16,0.6,-0.6,-1.2,0.9,616.64
2.22044604925e-16,-1.2,-0.3,0.6,1.5,2.22044604925e-16,1116.92
0.3,-0.6,-0.6,1.5,-0.6,-0.6,1182.56
-1.5,0.3,-0.3,1.5,1.5,1.2,769.7
1.5,-0.3,-0.6,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,717.32
-0.6,-1.5,0.3,-0.9,1.5,-1.2,2075.24
0.6,-1.5,1.5,1.2,0.3,-0.3,664.82
-0.6,2.22044604925e-16,-0.3,1.5,2.22044604925e-16,-1.5,958.52
0.9,-0.3,0.3,1.2,0.3,-0.9,481.52
-1.5,0.3,0.3,0.9,2.22044604925e-16,0.3,533.12
-0.3,-0.3,1.2,1.2,-0.9,1.5,746.42
0.6,0.9,-1.2,0.6,1.2,-0.9,1127.06
-1.2,-1.2,-0.6,0.3,-0.9,0.3,1253.84
2.22044604925e-16,1.2,0.9,0.3,-0.9,-0.6,501.14
1.5,1.5,-0.3,0.3,1.2,-0.9,1384.4
1.5,0.6,0.6,-1.5,0.3,2.22044604925e-16,1012.34
-1.5,0.3,2.22044604925e-16,-0.3,0.6,-0.9,584.42
1.2,-1.5,-1.2,-0.3,2.22044604925e-16,-0.9,2453.0
0.3,-1.5,-0.9,0.9,-0.6,2.22044604925e-16,1470.56
-0.3,-1.5,0.6,-1.2,-1.5,0.9,1834.22
-0.3,-0.3,-0.6,-0.9,1.2,-0.6,662.54
-0.6,0.6,-1.2,2.22044604925e-16,1.2,1.2,614.84
0.6,1.2,-0.6,-0.6,-0.6,2.22044604925e-16,691.88
1.5,-0.6,-0.6,2.22044604925e-16,-0.9,0.6,1012.76
-1.5,-0.3,-0.3,-0.9,1.2,-1.2,1488.92
0.3,-1.2,-1.2,1.2,0.9,-0.3,1031.72
0.9,0.6,2.22044604925e-16,1.2,1.2,0.9,197.54
2.22044604925e-16,-0.3,-0.6,-1.5,-0.6,-0.6,1321.04
-0.6,-0.6,1.2,2.22044604925e-16,2.22044604925e-16,-0.6,413.24
-1.5,-0.9,0.3,0.6,0.6,0.6,1066.46
0.9,-0.3,0.3,0.3,1.2,-1.5,1122.32
1.2,0.3,0.6,0.9,0.6,1.2,260.96
2.22044604925e-16,0.9,1.5,-1.5,0.6,-1.2,2058.14
-1.2,-1.5,1.2,-0.9,2.22044604925e-16,-1.2,1747.52
-0.9,1.2,-0.6,0.6,0.9,-0.3,595.88
-1.2,-0.6,-0.3,-0.3,0.9,-1.2,955.34
-1.5,-1.2,0.3,0.9,0.3,-1.5,1676.72
-1.5,0.9,-0.6,1.5,-0.3,-0.3,1187.24
1.2,0.6,-0.9,2.22044604925e-16,-1.5,0.9,713.24
-0.6,0.3,-0.9,-0.9,-1.5,1.5,997.16
-1.2,1.2,-1.2,0.6,-1.5,-0.9,2127.62
1.5,1.5,0.6,-1.5,1.2,2.22044604925e-16,999.02
-1.2,-0.6,-0.9,0.6,0.6,1.2,666.98
2.22044604925e-16,0.6,-1.2,1.2,0.6,1.5,491.84
-1.2,-0.6,-0.3,-0.6,1.2,0.6,660.14
1.5,-0.3,-0.6,0.6,1.5,2.22044604925e-16,1344.74
1.5,-1.5,0.3,-0.9,2.22044604925e-16,-1.5,2186.72
1.5,-0.3,-0.9,2.22044604925e-16,2.22044604925e-16,-0.3,830.42
0.6,0.3,-0.3,0.3,-0.3,-0.3,54.92
1.5,-1.2,-1.5,1.5,2.22044604925e-16,-0.6,2665.7
1.5,-1.2,0.9,-0.3,-0.3,0.3,1370.72
1.2,0.9,1.5,0.6,0.3,0.3,354.74
-0.6,0.6,-0.3,-0.9,0.3,1.2,305.06
0.3,1.2,-1.5,-0.6,-1.2,-1.5,2921.72
-0.6,-0.3,2.22044604925e-16,-0.9,0.9,0.3,161.06
-0.6,0.9,-0.6,0.6,0.6,-0.9,403.7
-0.9,2.22044604925e-16,-0.9,1.2,-0.3,-0.9,572.54
-1.2,1.2,1.2,-1.2,-0.9,0.9,1270.22
1.2,-0.6,-0.3,2.22044604925e-16,0.3,1.5,674.12
1.2,1.2,-0.9,0.6,0.3,1.2,685.64
-1.2,0.6,2.22044604925e-16,1.5,-0.6,-1.2,1372.94
0.3,0.6,1.2,0.9,0.6,-1.2,374.36
-0.6,0.3,1.5,2.22044604925e-16,-0.3,1.5,919.22
0.9,-1.5,-1.2,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,1944.32
-0.9,-0.6,0.6,-1.2,0.3,0.3,593.96
-1.5,-0.6,2.22044604925e-16,-1.5,0.6,0.9,1367.84
0.6,0.9,2.22044604925e-16,-1.5,-1.5,2.22044604925e-16,2245.94
0.6,1.5,2.22044604925e-16,1.5,-1.5,2.22044604925e-16,2781.62
0.9,0.9,2.22044604925e-16,0.9,-0.6,2.22044604925e-16,362.78
-0.3,2.22044604925e-16,-1.2,1.2,0.9,-0.6,386.12
2.22044604925e-16,-1.2,-0.6,-0.9,0.3,0.9,823.04
0.9,0.6,2.22044604925e-16,1.2,-1.2,-0.3,1167.14
-1.5,1.2,-1.2,0.3,0.3,0.6,979.7
-0.9,0.3,1.2,0.9,-0.9,-0.6,677.36
0.3,-1.2,1.5,-1.5,0.9,-0.9,2059.52
1.2,-0.9,-1.2,-0.3,-0.6,1.2,1385.24
2.22044604925e-16,-0.9,-0.9,0.6,2.22044604925e-16,-0.6,436.16
0.6,2.22044604925e-16,0.9,-0.9,1.2,2.22044604925e-16,613.76
1.2,-0.6,0.6,1.2,-0.9,1.2,1061.66
-0.3,-1.5,0.3,0.3,1.2,0.3,899.6
0.9,0.3,-0.3,-0.6,-1.2,-1.2,1038.74
0.9,-0.3,0.6,0.3,1.2,1.2,280.94
-1.2,-1.5,2.22044604925e-16,2.22044604925e-16,-1.5,-0.9,2607.2
1.2,-1.2,-0.3,-1.2,1.5,0.6,1450.4
-1.2,-1.2,0.6,-0.3,0.6,1.2,919.34
2.22044604925e-16,-0.9,1.5,1.5,1.5,0.6,518.72
-1.5,2.22044604925e-16,1.5,1.5,0.9,-0.9,1269.92
-0.3,-1.5,1.5,1.2,2.22044604925e-16,-0.9,716.9
-0.3,0.9,-1.5,2.22044604925e-16,0.9,-0.6,1394.24
-0.3,1.5,0.9,0.9,2.22044604925e-16,0.9,531.44
-1.2,1.5,-1.5,0.3,-1.5,1.2,2168.0
-0.9,0.9,-0.3,-0.3,-0.9,-0.6,446.66
-0.6,-0.6,-1.2,-1.2,1.2,0.3,1183.04
1.2,-0.3,0.6,1.5,-1.2,-1.2,2352.92
0.3,-1.2,-0.6,0.3,2.22044604925e-16,-1.5,818.12
-0.3,-0.6,-0.6,0.9,-0.3,-0.3,315.86
0.9,1.5,-0.6,0.3,1.5,-1.5,2468.84
0.3,-0.9,1.2,0.6,-0.9,-1.5,884.06
-0.6,-0.3,-1.2,-0.6,-0.6,-0.6,824.66
0.9,-1.5,0.9,0.9,0.3,1.5,948.26
-0.3,1.2,-1.5,0.6,0.9,1.5,1344.74
2.22044604925e-16,0.6,-0.3,-0.9,0.3,-1.2,376.94
0.6,1.2,-0.3,-0.6,0.6,1.5,561.26
0.6,-1.5,-1.2,-0.3,-1.5,-0.3,2761.22
-1.2,-0.3,-0.9,-0.3,-0.6,-0.6,678.14
-0.6,0.9,1.2,0.9,0.3,0.3,107.06
-1.5,-0.6,-0.3,0.3,2.22044604925e-16,1.5,1098.02
-0.9,0.9,0.3,-1.5,2.22044604925e-16,1.2,941.24
-0.6,0.6,-1.5,-0.3,-1.2,-1.2,1880.84
0.9,1.5,1.5,-1.2,-1.5,1.5,2226.32
-1.5,-0.9,0.3,0.6,0.3,1.5,1254.44
-0.6,1.5,2.22044604925e-16,-0.3,1.2,1.2,779.72
-0.6,-0.3,-0.9,-0.3,1.2,0.3,527.54
2.22044604925e-16,-1.5,-0.6,1.5,-0.9,-1.5,2706.74
-1.2,-0.6,1.2,-1.2,-0.3,1.5,1699.22
-1.2,0.3,-0.3,-0.6,1.2,2.22044604925e-16,480.32
0.6,-0.6,1.2,-0.3,1.5,1.2,779.24
-0.9,-0.9,1.2,1.2,-0.9,-0.3,995.06
1.5,0.9,-1.2,1.2,-0.3,-1.2,1068.02
-0.9,-1.5,0.9,-0.9,2.22044604925e-16,-1.2,1232.36
0.6,0.6,-1.2,0.6,-0.6,0.3,420.08
0.9,1.2,-0.3,-1.2,-1.2,1.5,1193.12
0.3,-1.5,1.5,0.9,-1.2,1.5,907.52
0.3,1.2,0.9,1.2,-1.2,1.2,875.72
-1.5,0.3,-1.5,-0.3,-0.9,0.9,1400.42
-0.3,-0.3,2.22044604925e-16,1.5,-0.9,0.9,1242.32
1.2,-1.2,-0.6,-0.6,-1.5,0.9,1749.74
2.22044604925e-16,1.2,-0.6,-1.2,1.2,-0.9,1365.32
-0.6,2.22044604925e-16,-1.5,1.5,1.2,-0.6,830.72
-0.9,2.22044604925e-16,1.5,-1.5,-0.9,-0.6,2902.64
