-1.2,2.22044604925e-16,1.5,2.22044604925e-16,944.7
0.9,1.5,-1.5,1.5,1516.62
0.6,0.3,2.22044604925e-16,-0.9,83.82
1.5,0.6,1.5,0.6,675.12
-1.2,0.3,-1.5,-1.2,1584.6
-1.5,0.3,1.5,-0.3,1236.3
1.2,-0.3,0.6,-0.3,374.22
2.22044604925e-16,0.3,1.5,-1.2,1399.8
0.6,-0.9,-0.3,-1.5,540.24
-0.6,-0.9,-0.9,1.2,476.16
-0.3,0.9,-1.2,0.9,505.32
0.3,-0.3,0.3,0.6,48.3
-0.3,0.3,1.2,-1.5,994.2
2.22044604925e-16,-1.2,0.6,-1.2,463.92
-0.6,-0.3,0.9,-1.5,647.04
1.2,2.22044604925e-16,-0.6,-0.9,405.72
0.9,2.22044604925e-16,0.3,0.3,80.52
0.3,-0.9,0.6,2.22044604925e-16,119.64
-0.6,-1.2,-1.5,-0.3,1771.62
-0.9,-0.9,1.5,0.6,619.74
0.6,-0.9,2.22044604925e-16,-0.9,310.14
0.3,-0.9,0.3,-1.5,381.42
1.2,2.22044604925e-16,0.9,1.5,337.02
-1.5,1.2,1.5,0.3,497.4
2.22044604925e-16,0.3,1.5,1.5,265.8
2.22044604925e-16,2.22044604925e-16,-0.3,-1.5,265.5
-1.2,1.2,-0.6,0.9,458.52
1.2,-0.3,-0.6,0.9,383.82
1.5,-0.3,1.5,-0.9,1843.5
-1.5,0.9,0.6,0.9,222.24
-1.5,-1.2,0.6,1.2,1342.62
2.22044604925e-16,-0.3,0.6,2.22044604925e-16,50.82
-0.6,0.6,0.9,0.9,38.46
0.6,1.2,-1.2,-0.6,1188.72
0.6,-1.2,0.9,-1.2,681.54
2.22044604925e-16,1.5,-1.2,1.5,1421.7
-1.2,-0.9,1.5,0.3,984.12
1.5,0.9,0.9,1.2,198.54
-1.5,1.2,1.5,-0.3,767.4
0.9,-1.2,1.5,-1.2,1599.72
2.22044604925e-16,-0.3,-0.3,-1.2,195.0
-0.9,-1.2,-1.5,-1.2,2473.32
-1.5,0.6,1.5,2.22044604925e-16,915.12
-0.3,0.6,-1.5,1.5,436.32
1.2,-0.9,-1.2,0.3,1090.02
-0.9,-0.6,-0.3,-1.5,503.04
-1.5,-1.2,-0.6,1.5,1750.02
0.6,-1.5,-1.5,-0.6,2577.12
-1.5,-0.6,-1.5,1.5,1229.52
1.2,-0.6,0.6,1.5,554.64
2.22044604925e-16,1.2,1.2,-1.5,1015.2
-1.2,0.6,-0.9,-1.2,641.94
2.22044604925e-16,0.9,-1.2,0.9,520.02
0.3,-0.3,0.3,1.5,221.1
-0.3,2.22044604925e-16,1.5,1.2,339.0
-0.9,0.9,1.2,-1.2,716.64
-1.2,-0.6,-1.2,-1.2,1368.72
2.22044604925e-16,1.5,-1.2,-0.9,1968.9
0.6,0.6,0.6,1.2,82.56
2.22044604925e-16,0.3,2.22044604925e-16,-0.3,21.3
-0.3,1.2,-0.9,-1.2,1080.12
1.5,0.3,-0.9,-0.6,681.42
2.22044604925e-16,0.6,0.9,-0.6,265.14
-0.6,-1.2,0.3,-0.6,428.82
-1.5,0.6,-0.3,0.9,389.52
-0.9,-0.6,1.2,-0.9,823.14
1.2,2.22044604925e-16,-0.9,-0.9,585.42
1.2,-0.3,-0.6,1.2,425.22
-1.5,-0.3,1.2,2.22044604925e-16,988.8
0.9,1.5,1.5,2.22044604925e-16,610.62
-1.5,1.2,-1.5,-1.5,2393.4
-1.5,0.6,1.2,1.2,355.02
1.2,-1.2,-1.2,1.5,1404.0
1.5,2.22044604925e-16,1.2,0.3,781.5
0.6,0.6,2.22044604925e-16,-0.3,29.04
0.3,-1.2,1.5,-0.3,822.6
1.2,0.6,0.6,-0.6,168.84
0.3,-0.9,-0.9,-0.9,690.54
1.2,2.22044604925e-16,1.2,2.22044604925e-16,559.8
-1.2,-1.2,0.6,0.9,806.52
0.9,0.3,1.5,1.5,281.82
-0.3,-1.5,-1.5,0.9,1855.5
0.6,-0.3,-1.5,-0.3,954.72
-1.2,0.9,0.6,1.2,109.14
-1.5,1.5,-0.9,-0.9,1351.02
-1.5,0.6,0.3,2.22044604925e-16,280.32
-1.5,-0.9,-0.3,0.3,1131.42
0.9,-0.3,0.6,-0.6,243.24
0.3,1.5,-0.3,1.5,1050.3
-0.9,-0.9,-0.3,-0.6,472.14
0.6,0.9,0.3,1.5,254.64
1.5,1.5,2.22044604925e-16,-1.2,708.0
-0.3,1.2,-0.9,0.3,702.12
1.5,0.3,-0.6,-0.6,523.32
0.9,0.9,-1.5,-1.5,1946.94
-1.5,-0.6,-0.6,-1.2,1159.14
-0.6,0.9,-0.9,0.6,332.16
-1.2,-0.3,0.3,-1.5,567.0
-0.6,0.3,1.2,0.6,197.22
-1.5,2.22044604925e-16,2.22044604925e-16,-1.5,739.5
-1.2,0.9,0.9,-0.6,233.64
0.3,1.2,2.22044604925e-16,0.6,368.1
0.9,0.6,0.6,-0.3,54.06
2.22044604925e-16,-0.9,-0.9,0.9,382.44
0.3,0.3,-0.9,-0.3,230.22
0.3,-0.6,1.2,0.3,251.22
0.3,-1.5,0.6,-1.5,877.92
-0.6,-0.9,2.22044604925e-16,2.22044604925e-16,231.54
-0.3,0.9,2.22044604925e-16,-1.2,277.92
0.6,-1.5,1.2,1.2,468.42
1.2,2.22044604925e-16,-0.3,1.5,417.9
-1.2,-1.5,-0.6,-0.3,1733.82
1.2,-1.5,-1.2,-0.6,2481.9
2.22044604925e-16,2.22044604925e-16,1.2,0.6,216.6
2.22044604925e-16,1.5,-0.6,-1.2,1284.42
2.22044604925e-16,-0.9,0.3,-0.9,210.12
-1.5,-1.5,1.2,1.2,1534.8
0.3,-1.2,-1.2,0.9,902.7
1.5,-1.5,2.22044604925e-16,1.5,2145.0
-1.2,0.3,-0.9,1.5,284.52
-1.2,2.22044604925e-16,-1.5,-1.5,1850.7
-0.3,0.3,0.3,0.9,77.1
-1.2,-1.2,-0.3,2.22044604925e-16,1011.9
1.2,0.3,2.22044604925e-16,-0.9,213.3
0.3,1.2,0.9,-0.9,445.32
-0.9,1.2,0.9,1.5,95.64
0.3,-0.3,0.6,1.5,173.52
-0.3,0.6,0.9,-0.6,255.84
2.22044604925e-16,1.2,1.2,0.9,180.0
-0.3,-0.9,-0.6,-1.5,650.64
0.6,0.6,1.2,-0.9,624.24
0.9,1.2,1.2,-0.6,437.22
0.9,1.5,0.6,0.9,349.44
2.22044604925e-16,-1.5,2.22044604925e-16,0.3,748.5
0.9,-0.3,-0.9,2.22044604925e-16,292.14
0.3,1.5,0.6,1.5,601.92
-1.5,-1.5,-0.9,2.22044604925e-16,2480.22
-1.2,0.9,-1.5,1.2,684.12
-1.2,1.5,-1.2,-1.2,1897.5
-0.9,0.3,1.2,0.9,182.52
-0.6,-1.5,-1.2,-1.5,2414.22
1.2,0.9,-1.5,-1.2,1759.32
-0.9,-0.9,-1.5,1.2,949.74
-1.5,0.3,0.9,-0.6,651.42
0.6,1.2,-1.2,1.2,778.32
2.22044604925e-16,1.5,-0.3,-0.3,893.4
0.6,-0.6,0.9,-1.2,528.06
1.2,1.5,2.22044604925e-16,0.3,516.9
0.9,-0.6,0.9,-0.6,429.36
-1.2,-0.6,0.6,0.9,458.64
-0.3,-1.2,-0.9,0.3,750.12
-0.9,1.2,-0.9,-0.6,768.84
-1.2,2.22044604925e-16,0.6,-1.5,595.32
1.5,-0.9,0.3,0.3,1027.02
-1.2,-1.2,1.5,0.3,1087.5
-0.6,0.6,2.22044604925e-16,2.22044604925e-16,22.44
-1.2,1.2,0.9,0.3,65.82
-0.6,-1.2,0.3,0.9,446.82
-0.9,-1.2,0.9,-0.9,734.04
-1.2,0.6,0.3,0.6,102.42
-1.2,1.2,-1.2,0.3,842.4
-1.2,2.22044604925e-16,-0.9,-0.6,496.62
-1.2,-1.5,1.5,-1.5,2338.2
-1.2,-1.5,1.5,-1.2,2122.2
-0.9,1.5,0.3,2.22044604925e-16,433.02
-0.3,-0.9,0.6,0.9,137.04
-0.6,1.2,-0.6,0.9,521.04
0.3,0.6,-1.5,2.22044604925e-16,885.12
-1.2,0.3,0.3,1.5,339.0
-0.3,0.6,1.5,1.2,268.32
0.3,-0.9,2.22044604925e-16,0.6,204.72
2.22044604925e-16,-1.5,-0.3,-0.3,899.4
-0.6,-1.2,2.22044604925e-16,1.2,603.12
0.6,0.9,1.5,1.2,187.44
0.9,0.6,-1.2,0.6,323.34
0.9,2.22044604925e-16,-0.3,1.5,276.12
-1.5,0.3,-0.9,-0.9,781.02
-0.3,-1.2,2.22044604925e-16,-0.9,462.3
-0.6,-0.6,0.3,-1.2,264.54
-0.9,-0.9,2.22044604925e-16,0.6,402.24
1.5,-1.5,-0.3,0.3,2069.1
-1.2,-0.6,-0.3,0.9,534.42
1.5,-0.9,1.5,0.6,1316.22
0.9,0.3,-0.3,1.5,242.22
0.3,1.2,-1.2,0.9,854.7
1.5,0.3,2.22044604925e-16,0.6,418.8
-1.5,-1.2,0.6,0.3,1272.42
0.3,2.22044604925e-16,0.9,1.2,98.52
-1.2,0.6,-0.3,-0.9,218.82
-0.9,0.9,-0.9,0.9,301.26
0.3,-0.6,-1.2,0.6,369.42
0.9,2.22044604925e-16,-1.2,-1.2,912.42
0.6,-0.3,1.2,-0.3,471.42
1.5,1.5,-1.2,-1.5,2116.2
2.22044604925e-16,0.6,2.22044604925e-16,0.3,60.12
1.2,0.9,1.2,-0.3,347.22
2.22044604925e-16,0.6,-1.2,0.3,415.32
0.6,-0.3,-1.5,1.5,360.72
1.2,-1.5,-0.6,0.3,1685.82
-1.2,0.9,0.3,0.6,86.52
2.22044604925e-16,-1.2,0.9,0.6,183.42
-0.6,-1.2,-1.2,0.9,981.72
-0.9,1.5,1.5,0.9,290.22
1.5,-0.9,-0.6,-1.2,1440.84
0.3,0.3,-1.5,2.22044604925e-16,770.7
1.2,0.6,-0.6,-1.5,511.44
-1.2,2.22044604925e-16,0.3,0.9,288.3
-0.3,-0.9,0.3,-0.6,177.42
1.5,0.3,1.5,-0.3,1230.3
-0.9,2.22044604925e-16,0.6,-0.6,198.54
0.9,1.5,2.22044604925e-16,1.2,699.12
0.6,2.22044604925e-16,0.6,0.3,50.64
0.9,-0.3,2.22044604925e-16,1.5,351.72
2.22044604925e-16,-0.6,1.5,0.6,442.02
0.3,2.22044604925e-16,0.6,-1.5,384.42
1.5,-0.9,0.9,1.5,1044.54
1.5,-0.9,-0.3,0.6,1147.02
1.2,1.5,-0.6,-0.6,907.62
-0.3,0.6,-1.2,0.9,305.22
-0.6,0.9,-0.3,0.3,161.04
1.2,-1.2,2.22044604925e-16,-1.2,1054.2
1.2,1.5,1.5,-0.3,707.4
-0.9,0.9,2.22044604925e-16,0.9,152.04
1.5,0.9,2.22044604925e-16,2.22044604925e-16,249.12
-1.2,-1.5,-1.2,-0.9,2618.1
2.22044604925e-16,0.9,-1.5,1.5,678.12
0.3,0.9,0.6,0.9,99.84
-0.9,-1.2,-0.3,-0.9,814.92
-1.2,1.2,0.6,1.5,211.32
2.22044604925e-16,-1.5,0.9,0.9,415.32
0.6,-1.5,-1.2,2.22044604925e-16,1754.82
-0.6,-0.3,-1.2,-0.3,521.82
-1.5,-1.2,1.2,-0.6,1623.3
-1.2,-0.9,2.22044604925e-16,2.22044604925e-16,622.62
-0.6,-1.2,-1.5,-0.9,2113.62
0.6,-0.6,0.3,-0.9,193.74
-0.6,0.9,1.2,-0.9,594.54
-1.2,-0.9,1.2,0.3,701.22
0.9,1.5,1.2,0.3,288.12
1.5,0.9,-1.2,-0.9,1138.92
-0.6,-1.2,-0.6,-0.9,828.24
1.5,-1.2,-0.3,-1.2,1666.2
2.22044604925e-16,0.6,0.9,0.9,67.14
-0.9,0.3,0.6,-1.5,402.24
-1.5,0.6,-1.2,0.9,556.02
0.6,0.3,1.5,-1.2,1390.32
0.3,2.22044604925e-16,1.2,2.22044604925e-16,353.7
-0.9,1.5,2.22044604925e-16,-1.2,702.72
-1.2,1.2,0.3,-0.3,156.3
-1.2,-0.3,-1.2,1.5,480.9
1.2,0.3,0.9,-1.2,600.12
0.6,-1.5,-1.2,1.5,1547.82
2.22044604925e-16,1.2,-1.5,1.2,1125.9
0.6,0.6,0.3,-0.6,54.54
-0.6,1.5,-0.9,1.2,1143.84
-0.6,0.3,0.9,0.9,69.84
-0.6,-0.9,0.3,1.5,390.24
-0.9,2.22044604925e-16,0.3,1.5,278.52
0.9,0.9,-0.9,0.6,301.26
-0.3,1.5,-1.2,-0.3,1698.6
0.6,1.5,-0.6,0.6,950.94
-0.6,-0.6,-0.9,-1.2,663.66
1.5,2.22044604925e-16,1.5,0.6,1005.0
2.22044604925e-16,1.5,-0.9,-1.2,1626.12
-1.2,1.2,0.6,2.22044604925e-16,94.32
-1.5,-0.9,0.6,-0.9,1165.44
-0.6,-0.6,-0.9,-0.9,552.06
2.22044604925e-16,-0.9,-0.9,1.5,429.24
1.2,0.3,-0.3,-1.2,313.8
-0.6,-0.3,-0.6,0.6,103.74
1.5,0.3,1.2,1.5,504.6
-1.2,1.2,2.22044604925e-16,1.2,363.0
2.22044604925e-16,1.5,2.22044604925e-16,2.22044604925e-16,733.5
2.22044604925e-16,2.22044604925e-16,-0.9,-1.2,490.62
0.9,-0.6,-0.6,0.3,296.46
-1.5,1.5,-1.5,1.2,1585.5
-1.5,-1.2,-0.3,-0.3,1521.0
-1.2,2.22044604925e-16,-1.5,1.2,554.7
0.3,-0.3,0.6,0.9,72.72
-0.6,1.5,-1.2,0.6,1398.42
1.5,-0.9,1.5,2.22044604925e-16,1550.22
-0.3,-1.2,1.5,-1.5,1579.8
-0.6,-0.9,0.6,1.5,299.46
0.6,-1.5,0.9,1.2,549.84
2.22044604925e-16,-1.5,-0.3,2.22044604925e-16,885.0
-1.2,-0.3,0.6,-1.2,578.82
-0.6,0.6,0.6,-0.3,57.96
-1.5,-0.3,-0.9,2.22044604925e-16,825.42
-1.2,-0.3,0.9,2.22044604925e-16,440.52
1.5,1.2,0.9,0.6,144.12
1.2,0.6,2.22044604925e-16,-0.3,93.72
-1.2,1.2,-1.5,0.9,1063.5
-1.5,2.22044604925e-16,-0.3,1.5,723.0
1.2,0.3,1.5,-0.3,979.8
-1.2,-1.2,-0.3,0.3,1015.5
2.22044604925e-16,0.3,-1.2,-1.2,878.7
1.5,0.9,0.3,0.9,274.62
-0.3,1.5,-0.6,-0.6,1107.72
-1.2,-1.5,2.22044604925e-16,0.9,1463.7
-1.2,0.6,-1.2,0.3,453.72
-0.9,1.2,1.2,-1.5,889.02
1.2,-0.3,-1.2,-0.9,1023.3
1.2,-1.2,-0.3,-0.3,1021.5
0.3,-0.6,1.5,-0.9,1173.12
-1.5,2.22044604925e-16,0.6,1.5,679.62
-1.2,0.9,2.22044604925e-16,-0.3,109.62
-0.3,-1.2,-0.3,-1.5,730.2
1.2,1.2,-0.9,0.3,583.02
0.6,1.5,-1.2,-1.2,2022.42
-0.3,1.5,-0.3,0.9,918.3
-0.6,2.22044604925e-16,0.9,1.5,145.14
0.3,1.5,1.2,0.6,380.4
0.9,-1.5,1.2,0.6,720.72
-0.9,0.6,1.2,-0.9,626.34
-0.3,1.5,1.2,-0.6,727.2
0.3,1.2,0.9,0.6,157.32
1.2,-0.3,1.2,-1.5,1292.1
-0.6,-0.9,-1.2,-0.6,989.94
0.3,-0.9,0.3,-0.3,143.82
-0.9,0.9,2.22044604925e-16,1.2,215.04
-0.9,2.22044604925e-16,-0.9,0.6,159.24
0.6,-0.3,0.3,-0.3,65.52
1.5,2.22044604925e-16,1.5,-0.9,1725.0
0.9,2.22044604925e-16,-0.6,1.5,235.14
0.3,-0.6,-0.3,1.2,219.12
1.2,0.6,2.22044604925e-16,1.2,228.72
2.22044604925e-16,-1.5,1.2,1.2,348.3
0.9,0.9,-1.5,0.6,812.94
-1.2,-0.6,2.22044604925e-16,0.6,473.52
-0.9,0.9,0.6,1.5,138.96
-0.6,0.9,1.5,-1.5,1485.84
2.22044604925e-16,0.3,2.22044604925e-16,0.9,93.3
-0.6,1.5,2.22044604925e-16,0.6,676.02
2.22044604925e-16,-1.2,2.22044604925e-16,1.2,502.2
-0.6,2.22044604925e-16,-0.6,-0.3,98.64
0.6,-0.9,-1.2,0.6,641.94
0.9,-0.9,2.22044604925e-16,-0.3,371.64
-0.9,1.2,0.9,-0.6,246.84
-1.5,1.2,-1.2,1.2,824.1
-0.9,1.2,0.6,-0.9,248.34
1.2,2.22044604925e-16,-0.3,0.6,245.1
0.9,0.9,0.6,2.22044604925e-16,18.36
0.9,0.3,-1.2,0.6,268.32
-1.5,-1.5,1.2,0.6,1599.6
-0.9,2.22044604925e-16,0.3,0.9,145.32
-1.2,0.3,0.9,0.3,226.92
0.3,0.9,1.5,0.9,296.22
0.9,-0.9,1.5,-0.6,1156.14
-0.3,-0.9,-0.6,0.9,333.84
-1.5,-0.9,2.22044604925e-16,-1.5,1293.72
2.22044604925e-16,0.9,1.5,2.22044604925e-16,636.12
-0.3,-0.6,-0.6,0.3,146.94
-0.9,-0.9,0.6,-1.5,650.16
2.22044604925e-16,-1.2,2.22044604925e-16,-0.6,394.2
0.3,-1.2,-0.3,-1.2,642.6
0.6,0.9,0.6,-0.3,77.46
-1.5,0.3,-1.2,0.6,628.8
-0.6,-1.2,-1.2,2.22044604925e-16,1159.92
-1.2,2.22044604925e-16,-1.5,-1.2,1634.7
-1.5,0.3,-0.3,-0.9,501.9
-0.3,-1.5,-0.9,1.5,1304.22
-0.9,0.6,-1.5,-1.2,1550.64
-0.3,-0.3,1.2,-1.5,1006.2
-1.5,1.2,1.5,1.2,227.4
-0.3,0.6,0.6,-0.9,192.54
-1.2,-0.6,-0.9,-1.2,989.94
0.6,-0.9,1.5,0.6,482.64
-0.9,1.2,0.9,1.2,63.24
-0.9,2.22044604925e-16,-0.3,-0.9,178.92
1.5,-0.9,2.22044604925e-16,0.6,1098.72
2.22044604925e-16,-1.5,2.22044604925e-16,1.5,964.5
2.22044604925e-16,-1.5,1.2,2.22044604925e-16,549.9
-1.2,-0.6,-1.2,2.22044604925e-16,879.12
-0.3,-0.6,-0.9,-1.2,618.24
0.3,0.6,1.2,2.22044604925e-16,304.62
-0.6,-0.3,1.2,-1.2,868.02
-1.5,0.9,-0.3,2.22044604925e-16,314.22
0.6,-1.5,-0.6,-0.9,1325.94
-0.3,2.22044604925e-16,1.5,2.22044604925e-16,735.0
1.5,-0.6,-0.6,1.5,1039.74
0.9,2.22044604925e-16,0.3,1.2,199.32
0.9,-0.6,-0.6,-0.6,388.26
-0.9,1.5,-1.5,2.22044604925e-16,1970.22
-1.5,0.9,1.5,0.3,616.62
2.22044604925e-16,-0.6,-0.6,-0.6,226.44
-1.5,1.2,0.9,-1.5,679.32
-0.9,-1.2,1.2,-0.6,834.42
2.22044604925e-16,-1.2,0.9,-0.9,471.42
-0.9,1.2,2.22044604925e-16,-0.3,236.22
-0.3,-1.2,-0.3,-0.6,525.0
-0.9,0.6,-0.3,-0.3,68.64
1.5,-1.5,0.3,1.5,1992.3
-1.2,0.3,1.2,0.9,287.7
1.2,-0.3,-0.9,0.3,432.12
2.22044604925e-16,-0.3,-1.5,-0.9,1263.0
-1.5,-0.3,-0.3,2.22044604925e-16,675.9
-0.6,-0.3,0.6,0.3,74.34
-0.6,-0.9,0.3,-0.3,206.64
0.9,1.5,0.9,0.9,230.94
-0.6,1.2,0.6,-0.9,302.64
-0.9,-0.6,2.22044604925e-16,0.9,299.94
1.5,1.2,-0.9,-0.9,954.12
2.22044604925e-16,-0.6,1.5,0.3,550.02
-0.6,-1.2,-0.9,2.22044604925e-16,867.54
-1.2,-1.2,-1.5,1.2,1687.5
-0.6,0.6,0.3,0.3,13.74
-1.5,-1.2,-0.6,1.2,1690.62
2.22044604925e-16,-1.5,-1.2,0.9,1456.5
-1.2,1.2,-0.3,-0.9,413.1
-1.5,0.3,2.22044604925e-16,-1.5,613.8
-1.5,-0.6,-0.3,0.6,892.32
1.2,-0.3,0.9,0.6,374.52
-0.3,1.5,1.5,1.2,367.5
-0.3,-1.5,0.3,0.6,667.5
-0.3,-0.9,-0.9,-0.6,598.14
-1.2,-1.2,-1.5,-0.6,2389.5
1.5,-0.3,2.22044604925e-16,1.5,879.0
0.3,-0.3,-1.5,1.2,386.7
